brands,latitude,longitude,street_address,city,postal_code,week_start_date,median_dwell,h3_cell,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,total_visits,android,ios
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-05-10,6.0,8629a154fffffff,1,0,4,0,0,0,0,5,4,0
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-05-17,6.0,8629a154fffffff,3,3,2,5,4,0,1,18,5,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-05-24,20.5,8629a154fffffff,3,8,6,1,5,1,2,26,7,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-05-31,12.0,8629a154fffffff,1,3,5,5,7,1,1,23,5,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-06-07,7.0,8629a154fffffff,0,2,2,3,0,2,1,10,5,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-06-14,10.0,8629a154fffffff,4,3,6,3,2,4,1,23,8,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-06-21,40.0,8629a154fffffff,2,1,4,1,3,0,0,11,4,0
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-06-28,20.0,8629a154fffffff,1,1,0,2,3,0,2,9,4,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-07-05,63.0,8629a154fffffff,0,5,2,4,4,0,0,15,0,0
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-07-12,10.5,8629a154fffffff,3,3,3,1,1,1,0,12,5,9
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-07-19,21.0,8629a154fffffff,0,2,3,3,0,1,0,9,0,0
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-07-26,124.0,8629a154fffffff,2,0,3,5,3,8,0,21,6,4
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-08-02,9.5,8629a154fffffff,5,0,0,1,1,1,0,8,4,0
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-08-09,9.0,8629a154fffffff,8,12,12,9,19,15,13,88,35,42
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-08-16,9.0,8629a154fffffff,10,8,12,10,11,8,14,73,22,36
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-08-23,8.0,8629a154fffffff,7,8,5,10,13,9,11,63,19,30
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-08-30,9.0,8629a154fffffff,11,11,11,18,10,10,10,81,27,41
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-09-06,8.0,8629a154fffffff,14,11,13,17,14,9,15,93,31,41
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-09-13,9.0,8629a154fffffff,10,8,19,16,14,16,13,96,35,41
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-09-20,8.5,8629a154fffffff,13,13,15,14,12,14,17,98,28,43
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-09-27,8.5,8629a154fffffff,18,14,25,14,10,9,12,102,34,44
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-10-04,9.0,8629a154fffffff,12,18,9,6,8,8,6,67,26,35
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-10-11,8.0,8629a154fffffff,8,7,13,4,8,16,11,67,29,32
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-10-18,9.0,8629a154fffffff,11,19,8,31,10,10,13,102,31,50
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-10-25,7.0,8629a154fffffff,15,19,14,8,14,14,10,94,35,44
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-11-01,8.0,8629a154fffffff,12,18,15,15,10,10,9,89,35,35
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-11-08,8.0,8629a154fffffff,15,7,8,17,16,10,12,85,34,39
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-11-15,8.0,8629a154fffffff,14,12,10,16,15,13,7,87,26,50
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-11-22,9.0,8629a154fffffff,16,12,11,2,9,13,12,75,30,36
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-11-29,9.0,8629a154fffffff,15,10,22,6,20,8,11,92,38,38
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-12-06,8.0,8629a154fffffff,25,14,11,14,9,8,7,88,34,27
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-12-13,8.0,8629a154fffffff,11,7,13,17,11,14,5,78,22,38
Taco Bell,34.5794,-118.1299,102 W Palmdale Blvd,Palmdale,93551.0,2021-12-20,8.0,8629a154fffffff,12,12,16,9,6,2,13,70,16,40
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2020-12-28,7.0,8629a1467ffffff,13,10,18,12,2,13,9,77,38,36
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-01-04,7.0,8629a1467ffffff,8,11,8,11,13,6,8,65,31,28
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-01-11,9.0,8629a1467ffffff,7,15,4,8,18,8,5,65,28,36
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-01-18,9.0,8629a1467ffffff,10,8,12,10,15,13,9,77,36,36
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-01-25,8.0,8629a1467ffffff,13,6,9,10,8,7,7,60,29,24
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-02-01,6.0,8629a1467ffffff,9,10,13,10,12,20,4,78,32,37
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-02-08,8.0,8629a1467ffffff,6,11,14,10,15,15,9,80,29,44
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-02-15,8.0,8629a1467ffffff,11,15,9,18,6,13,21,93,38,55
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-02-22,7.0,8629a1467ffffff,12,11,16,18,10,15,7,89,33,55
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-03-01,8.0,8629a1467ffffff,14,9,14,14,28,8,14,101,41,50
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-03-08,9.0,8629a1467ffffff,12,17,21,12,11,9,9,91,38,40
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-03-15,8.0,8629a1467ffffff,11,18,16,18,14,17,11,105,47,52
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-03-22,7.0,8629a1467ffffff,13,10,9,11,7,15,11,76,25,47
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-03-29,8.0,8629a1467ffffff,10,13,16,13,13,16,9,90,30,56
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-04-05,8.0,8629a1467ffffff,13,12,15,19,17,12,13,101,38,60
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-04-12,8.5,8629a1467ffffff,6,6,13,11,13,12,17,78,32,41
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-04-19,8.0,8629a1467ffffff,8,8,11,15,16,12,14,84,30,48
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-04-26,8.0,8629a1467ffffff,14,11,13,15,15,15,27,110,42,60
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-05-03,8.0,8629a1467ffffff,16,15,20,14,14,17,16,112,34,64
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-05-10,8.0,8629a1467ffffff,11,10,21,10,10,14,7,83,30,46
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-05-17,7.0,8629a1467ffffff,8,18,19,14,21,9,7,96,39,53
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-05-24,8.0,8629a1467ffffff,18,11,9,8,22,27,9,104,35,66
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-05-31,8.0,8629a1467ffffff,18,9,15,16,21,30,22,131,46,78
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-06-07,7.5,8629a1467ffffff,10,16,13,14,10,9,12,84,34,47
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-06-14,7.0,8629a1467ffffff,12,12,11,16,15,18,12,96,38,50
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-06-21,8.0,8629a1467ffffff,18,8,10,19,10,17,20,102,33,63
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-06-28,8.0,8629a1467ffffff,13,11,22,13,21,20,14,114,43,61
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-07-05,7.0,8629a1467ffffff,20,11,19,19,20,23,17,129,58,66
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-07-12,8.0,8629a1467ffffff,16,11,17,27,13,14,15,113,40,63
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-07-19,8.5,8629a1467ffffff,10,9,10,25,19,24,13,110,34,68
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-07-26,9.0,8629a1467ffffff,14,19,13,21,19,19,16,121,44,68
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-08-02,8.0,8629a1467ffffff,16,19,13,22,17,15,6,108,31,66
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-08-09,8.0,8629a1467ffffff,13,11,10,13,13,13,22,95,29,60
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-08-16,9.0,8629a1467ffffff,17,9,8,15,16,22,12,99,37,55
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-08-23,7.0,8629a1467ffffff,14,17,19,16,12,20,7,105,33,63
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-08-30,7.0,8629a1467ffffff,15,9,16,15,16,19,18,108,48,55
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-09-06,7.0,8629a1467ffffff,9,14,9,13,8,12,13,78,35,40
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-09-13,9.0,8629a1467ffffff,11,15,13,13,22,21,12,107,42,53
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-09-20,8.0,8629a1467ffffff,13,15,17,10,21,24,18,118,46,63
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-09-27,8.0,8629a1467ffffff,10,8,15,19,18,10,15,95,52,37
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-10-04,9.0,8629a1467ffffff,20,12,11,29,20,16,20,128,51,61
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-10-11,8.0,8629a1467ffffff,22,12,14,10,14,13,24,109,44,60
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-10-18,8.0,8629a1467ffffff,7,8,13,16,19,15,11,89,43,41
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-10-25,8.0,8629a1467ffffff,11,10,20,12,7,9,8,77,29,38
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-11-01,8.0,8629a1467ffffff,19,12,13,24,23,10,6,107,34,65
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-11-08,8.0,8629a1467ffffff,9,14,17,13,14,14,14,95,43,43
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-11-15,8.0,8629a1467ffffff,14,16,21,10,15,14,10,100,44,55
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-11-22,8.0,8629a1467ffffff,15,17,17,0,9,10,14,82,22,53
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-11-29,10.0,8629a1467ffffff,14,13,8,13,18,9,16,91,36,52
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-12-06,8.0,8629a1467ffffff,10,11,18,14,18,10,16,97,31,65
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-12-13,10.0,8629a1467ffffff,5,13,14,24,24,15,23,118,44,57
Taco Bell,34.6021,-118.145,739 W Rancho Vista Blvd,Palmdale,93551.0,2021-12-20,10.0,8629a1467ffffff,20,10,11,16,20,0,16,93,37,49
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2020-12-28,10.0,8629a146fffffff,15,18,18,11,14,13,1,90,36,36
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-01-04,69.0,8629a146fffffff,4,4,4,1,3,1,0,17,4,4
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-01-11,66.0,8629a146fffffff,1,4,4,5,2,0,0,16,0,4
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-01-18,56.0,8629a146fffffff,2,2,1,1,1,1,0,8,4,0
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-01-25,35.5,8629a146fffffff,1,2,1,2,6,12,2,26,12,10
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-02-01,25.5,8629a146fffffff,1,5,1,6,6,2,1,22,10,11
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-02-08,34.0,8629a146fffffff,1,5,8,2,4,3,0,23,5,12
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-02-15,49.0,8629a146fffffff,4,3,0,4,4,1,2,18,4,9
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-02-22,52.0,8629a146fffffff,6,1,8,6,4,2,4,31,8,14
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-03-01,60.5,8629a146fffffff,6,1,3,4,10,6,0,30,13,10
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-03-08,43.0,8629a146fffffff,2,2,6,0,2,4,4,20,10,7
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-03-15,19.0,8629a146fffffff,1,1,7,5,5,4,3,26,12,10
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-03-22,32.0,8629a146fffffff,2,4,0,1,2,4,1,14,6,8
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-03-29,45.0,8629a146fffffff,4,5,1,9,5,3,2,29,12,14
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-04-05,71.5,8629a146fffffff,4,6,8,3,5,4,2,32,9,10
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-04-12,66.5,8629a146fffffff,1,2,2,11,6,1,1,24,7,8
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-04-19,10.5,8629a146fffffff,5,9,16,14,18,5,11,78,34,35
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-04-26,8.5,8629a146fffffff,7,12,18,18,26,17,26,124,43,59
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-05-03,9.0,8629a146fffffff,12,16,34,21,19,14,10,126,42,57
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-05-10,9.0,8629a146fffffff,19,16,14,25,13,20,17,124,40,68
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-05-24,8.0,8629a146fffffff,25,17,20,26,12,22,8,130,43,70
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-05-31,9.0,8629a146fffffff,18,19,19,18,23,19,15,131,43,75
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-06-07,9.0,8629a146fffffff,10,16,16,25,18,13,13,111,49,48
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-06-14,8.0,8629a146fffffff,17,10,23,24,19,21,10,124,36,78
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-06-21,8.0,8629a146fffffff,13,16,24,14,22,18,15,122,43,65
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-06-28,7.0,8629a146fffffff,24,12,16,20,19,16,12,119,46,56
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-07-05,9.0,8629a146fffffff,8,19,9,15,18,24,16,109,44,57
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-07-12,9.0,8629a146fffffff,15,19,24,17,24,14,12,125,52,66
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-07-19,8.0,8629a146fffffff,14,18,15,19,24,20,15,125,42,66
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-07-26,7.0,8629a146fffffff,21,17,19,7,24,10,15,113,38,63
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-08-02,8.0,8629a146fffffff,15,28,24,14,11,23,24,139,59,58
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-08-09,8.0,8629a146fffffff,16,17,16,29,24,20,17,139,43,81
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-08-16,7.0,8629a146fffffff,14,19,17,12,27,27,22,138,43,83
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-08-23,8.0,8629a146fffffff,24,18,15,21,18,19,19,134,44,75
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-08-30,8.0,8629a146fffffff,13,27,19,19,15,14,12,119,31,66
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-09-06,9.0,8629a146fffffff,13,17,21,22,21,19,11,124,41,69
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-09-13,7.0,8629a146fffffff,21,15,20,14,24,22,10,126,38,79
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-09-20,10.0,8629a146fffffff,14,14,16,16,22,15,15,112,36,59
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-09-27,7.0,8629a146fffffff,13,21,26,19,16,18,11,124,42,61
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-10-04,8.0,8629a146fffffff,25,18,16,13,15,20,12,119,39,62
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-10-11,8.0,8629a146fffffff,18,20,16,32,12,17,11,126,46,65
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-10-18,8.5,8629a146fffffff,17,15,12,17,24,27,26,138,34,72
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-10-25,8.0,8629a146fffffff,12,22,29,19,31,24,23,160,45,96
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-11-01,7.0,8629a146fffffff,17,19,19,22,19,21,17,134,42,77
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-11-08,9.0,8629a146fffffff,12,14,24,10,18,24,24,126,40,69
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-11-15,9.0,8629a146fffffff,25,17,19,26,23,25,16,151,44,76
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-11-22,8.0,8629a146fffffff,30,17,17,2,11,14,22,113,36,66
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-11-29,7.0,8629a146fffffff,20,11,17,21,30,23,13,135,44,71
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-12-06,7.0,8629a146fffffff,13,10,24,26,21,29,12,135,50,70
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-12-13,7.0,8629a146fffffff,19,23,22,16,22,29,14,145,47,76
Taco Bell,34.6608,-118.1803,2729 W Avenue L,Lancaster,93536.0,2021-12-20,7.0,8629a146fffffff,13,13,21,22,13,4,16,102,32,52
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2020-12-28,10.0,8629a146fffffff,10,12,12,17,9,11,20,91,37,44
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-01-04,9.0,8629a146fffffff,14,8,11,18,16,23,11,101,48,41
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-01-11,8.0,8629a146fffffff,13,17,13,13,13,17,9,95,45,42
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-01-18,10.0,8629a146fffffff,15,11,18,13,23,12,9,101,46,34
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-01-25,10.0,8629a146fffffff,14,25,12,14,12,19,8,104,48,38
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-02-01,10.0,8629a146fffffff,10,22,27,15,20,13,9,116,40,56
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-02-08,8.0,8629a146fffffff,9,17,13,17,20,18,13,107,44,46
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-02-15,10.0,8629a146fffffff,9,12,11,13,17,13,18,93,44,39
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-02-22,9.0,8629a146fffffff,10,20,21,13,18,18,12,112,54,52
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-03-01,11.0,8629a146fffffff,16,11,8,14,24,11,23,107,55,47
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-03-08,9.0,8629a146fffffff,15,25,10,8,18,13,15,104,39,51
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-03-15,9.0,8629a146fffffff,15,15,19,19,17,18,12,115,41,59
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-03-22,10.0,8629a146fffffff,18,19,16,14,21,10,11,109,46,43
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-03-29,10.0,8629a146fffffff,17,13,19,9,23,19,10,110,42,56
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-04-05,9.0,8629a146fffffff,20,21,9,20,16,8,13,107,41,58
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-04-12,9.0,8629a146fffffff,16,21,17,10,20,11,4,99,47,36
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-04-19,9.0,8629a146fffffff,17,17,11,13,24,9,11,102,39,54
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-04-26,9.0,8629a146fffffff,15,18,7,18,15,10,9,92,28,52
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-05-03,8.0,8629a146fffffff,13,19,18,12,15,19,3,99,38,44
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-05-10,10.0,8629a146fffffff,6,9,10,14,10,4,9,62,25,29
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-05-17,8.0,8629a146fffffff,20,6,10,9,20,6,15,86,46,31
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-05-24,9.0,8629a146fffffff,11,14,8,20,16,7,13,89,37,43
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-05-31,9.0,8629a146fffffff,3,13,12,25,21,15,10,99,39,43
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-06-07,10.0,8629a146fffffff,16,20,14,15,14,8,5,92,39,43
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-06-14,10.0,8629a146fffffff,16,10,7,9,16,12,7,77,34,36
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-06-21,9.0,8629a146fffffff,11,14,9,13,16,9,9,81,40,36
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-06-28,8.0,8629a146fffffff,12,13,8,17,11,6,6,73,34,27
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-07-05,7.0,8629a146fffffff,8,8,19,11,15,12,5,78,39,34
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-07-12,10.0,8629a146fffffff,10,17,13,17,13,10,5,85,36,45
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-07-19,10.0,8629a146fffffff,10,10,10,22,17,8,11,88,38,33
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-07-26,10.0,8629a146fffffff,15,4,7,13,9,9,12,69,35,27
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-08-02,9.0,8629a146fffffff,17,24,12,17,18,13,12,113,55,46
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-08-09,7.0,8629a146fffffff,12,11,12,16,13,13,15,92,40,43
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-08-16,8.0,8629a146fffffff,18,11,23,21,24,15,8,120,49,53
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-08-23,7.0,8629a146fffffff,19,11,20,19,20,18,4,111,43,55
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-08-30,8.0,8629a146fffffff,17,18,18,18,20,9,12,112,41,57
Taco Bell,34.6773,-118.156,43720 15th St W,Lancaster,93534.0,2021-09-06,7.0,8629a146fffffff,10,15,9,17,12,7,11,81,29,43
